ID,time,DRUG_CENTRAL,DRUG_CARTRIDGE,Vadd,C_DRUG_CENTRAL,C_DRUG_CARTRIDGE
1,69,358.0984900250459,89.58433977460226,0,1.7904924501252295,1.791686795492045
1,70,357.5260443971566,89.44113290537548,0,1.7876302219857831,1.7888226581075097
1,71,356.9545138666855,89.29815496310685,0,1.7847725693334275,1.7859630992621371
1,72,356.3838969720695,89.15540558216189,0,1.7819194848603477,1.783108111643238
1,73,355.8141922541829,89.01288439751579,0,1.7790709612709146,1.7802576879503158
1,74,355.2453982563366,88.87059104475341,0,1.776226991281683,1.7774118208950682
1,75,354.67751352427877,88.72852516006927,0,1.773387567621394,1.7745705032013854
1,76,354.1105366012366,88.58668637902721,0,1.770552683006183,1.7717337275805443
1,77,353.54446601878226,88.44507433427535,0,1.7677223300939113,1.7689014866855068
1,78,352.9793003423949,88.3036886669443,0,1.7648965017119744,1.7660737733388858
1,79,352.4150381255543,88.16252901516279,0,1.7620751906277716,1.7632505803032559
1,80,351.85167792403894,88.02159501763458,0,1.7592583896201948,1.7604319003526916
1,81,351.2892182959258,87.8808863136385,0,1.7564460914796292,1.75761772627277
1,82,350.7276578015905,87.74040254302832,0,1.7536382890079525,1.7548080508605666
1,83,350.1669950037071,87.60014334623291,0,1.7508349750185355,1.7520028669246583
1,84,349.6072284672483,87.46010836425613,0,1.7480361423362416,1.7492021672851226
1,85,349.04835675567847,87.32029723772447,0,1.7452417837783925,1.7464059447544895
1,86,348.4903784390405,87.18070960891022,0,1.7424518921952026,1.7436141921782045
1,87,347.93329209077797,87.04134512093636,0,1.7396664604538898,1.740826902418727
1,88,347.3770962848622,86.90220341705795,0,1.736885481424311,1.7380440683411589
1,89,346.8217895975544,86.76328414110284,0,1.734108947987772,1.735265682822057
1,90,346.26737060740555,86.62458693747175,0,1.7313368530370277,1.732491738749435
1,91,345.71383789525646,86.48611145113823,0,1.7285691894762822,1.7297222290227645
1,92,345.16119004423786,86.34785732764863,0,1.7258059502211893,1.7269571465529725
1,93,344.60942563977005,86.20982421312219,0,1.7230471281988502,1.7241964842624438
1,94,344.05854326956336,86.07201175425095,0,1.7202927163478168,1.721440235085019
