ID,time,DRUG_A_CENTRAL,DRUG_A_CARTRIDGE,DRUG_B_EXTRA,DRUG_B_CENTRAL,DRUG_B_CARTRIDGE,Vadd_A_Central,Vadd_B_Central,Vadd_B_Extra,C_DRUG_A_CENTRAL,C_DRUG_A_CARTRIDGE,C_DRUG_B_EXTRA,C_DRUG_B_CENTRAL,C_DRUG_B_CARTRIDGE,Ve,Vc,V3
1,449,194.9738294187681,48.775971606539684,0,77.98953176750729,19.510388642615755,0,-5.987726628371776e-27,0,0.9748691470938405,0.9755194321307937,0,0.38994765883753646,0.3902077728523151,1,200,50
1,450,194.66215007527708,48.69799979435443,0,77.86486003011083,19.47919991774169,0,-6.1538357994105546e-27,0,0.9733107503763854,0.9739599958870886,0,0.3893243001505542,0.38958399835483376,1,200,50
1,451,194.35096897236613,48.62015262540185,0,77.74038758894642,19.448061050160696,0,-6.323502175267308e-27,0,0.9717548448618306,0.972403052508037,0,0.38870193794473207,0.3889612210032139,1,200,50
1,452,194.0402853134984,48.542429900414895,0,77.61611412539926,19.416971960165956,0,-6.496781277619012e-27,0,0.970201426567492,0.9708485980082979,0,0.3880805706269963,0.3883394392033191,1,200,50
1,453,193.730098303405,48.464831420443716,0,77.49203932136184,19.385932568177534,0,-6.673729188390474e-27,0,0.968650491517025,0.9692966284088743,0,0.3874601966068092,0.38771865136355066,1,200,50
1,454,193.42040714808275,48.387356986855124,0,77.3681628592329,19.354942794742147,0,-6.85440255249372e-27,0,0.9671020357404138,0.9677471397371025,0,0.38684081429616446,0.38709885589484294,1,200,50
1,455,193.11121105479205,48.31000640133201,0,77.24448442191657,19.324002560532957,0,-7.038858580567352e-27,0,0.9655560552739603,0.9662001280266402,0,0.38622242210958285,0.38648005121065915,1,200,50
1,456,192.80250923205452,48.23277946587279,0,77.12100369282149,19.29311178634933,0,-7.227155051715936e-27,0,0.9640125461602725,0.9646555893174558,0,0.38560501846410744,0.3858622357269866,1,200,50
1,457,192.49430088965076,48.155675982790825,0,76.99772035585991,19.262270393116612,0,-7.419350316249371e-27,0,0.9624715044482538,0.9631135196558165,0,0.38498860177929956,0.38524540786233225,1,200,50
1,458,192.18658523861814,48.0786957547139,0,76.8746340954468,19.231478301885915,0,-7.615503298422262e-27,0,0.9609329261930907,0.9615739150942779,0,0.38437317047723396,0.3846295660377183,1,200,50
1,459,191.87936149124846,48.00183858458361,0,76.75174459649884,19.200735433833874,0,-7.815673499173303e-27,0,0.9593968074562423,0.9600367716916722,0,0.3837587229824942,0.3840147086766775,1,200,50
1,460,191.57262886108586,47.92510427565482,0,76.62905154443371,19.170041710262442,0,-8.01992099886464e-27,0,0.9578631443054293,0.9585020855130963,0,0.38314525772216856,0.38340083420524884,1,200,50
1,461,191.2663865629244,47.84849263149512,0,76.50655462516904,19.13939705259865,0,-8.228306460021253e-27,0,0.956331932814622,0.9569698526299024,0,0.3825327731258452,0.382787941051973,1,200,50
1,462,190.96063381633502,47.77200345686713,0,76.38425352653321,19.108801382747533,0,-8.440891130070326e-27,0,0.9548031690816751,0.9554400691373427,0,0.3819212676326661,0.3821760276549507,1,200,50
1,463,190.65536984910125,47.69563655858805,0,76.26214793963968,19.078254623435924,0,-8.657736844080631e-27,0,0.9532768492455063,0.953912731171761,0,0.3813107396981984,0.3815650924687185,1,200,50
1,464,190.35059386798054,47.619391738214844,0,76.14023754719136,19.047756695286665,0,-8.878906027501885e-27,0,0.9517529693399027,0.9523878347642969,0,0.3807011877359568,0.3809551339057333,1,200,50
1,465,190.04630509288938,47.54326880059656,0,76.01852203715488,19.017307520239367,0,-9.104461698904143e-27,0,0.9502315254644469,0.9508653760119311,0,0.3800926101857744,0.38034615040478736,1,200,50
1,466,189.74250274498797,47.467267550893354,0,75.8970010979943,18.986907020358103,0,-9.334467472717164e-27,0,0.9487125137249399,0.9493453510178671,0,0.37948500548997155,0.3797381404071621,1,200,50
1,467,189.43918604667817,47.391387794576026,0,75.77567441867038,18.95655511783118,0,-9.568987561969782e-27,0,0.9471959302333909,0.9478277558915206,0,0.3788783720933519,0.37913110235662356,1,200,50
1,468,189.13635422160127,47.31562933742542,0,75.6545416886396,18.926251734970943,0,-9.808086781029286e-27,0,0.9456817711080063,0.9463125867485084,0,0.378272708443198,0.3785250346994189,1,200,50
1,469,188.83400649463573,47.23999198553191,0,75.53360259785339,18.895996794213538,0,-1.0051830548340795e-26,0,0.9441700324731787,0.9447998397106382,0,0.37766801298926694,0.37791993588427075,1,200,50
1,470,188.5321420918952,47.16447554529484,0,75.41285683675719,18.865790218118708,0,-1.0300284889166631e-26,0,0.942660710459476,0.9432895109058969,0,0.3770642841837859,0.37731580436237416,1,200,50
1,471,188.23076024072623,47.089079823422004,0,75.2923040962896,18.835631929369562,0,-1.0553516438325691e-26,0,0.9411538012036311,0.9417815964684401,0,0.376461520481448,0.37671263858739124,1,200,50
1,472,187.92986016970605,47.01380462692906,0,75.17194406788154,18.80552185077237,0,-1.0811592442932822e-26,0,0.9396493008485303,0.9402760925385811,0,0.3758597203394077,0.3761104370154474,1,200,50
1,473,187.62944110864046,46.93864976313904,0,75.05177644345534,18.775459905256334,0,-1.1074580765138201e-26,0,0.9381472055432023,0.9387729952627808,0,0.3752588822172767,0.3755091981051267,1,200,50
1,474,187.3295022885617,46.86361503968175,0,74.93180091542386,18.745446015873387,0,-1.1342549884866703e-26,0,0.9366475114428086,0.937272300793635,0,0.3746590045771193,0.37490892031746775,1,200,50
1,475,187.03004294172624,46.78870026449328,0,74.81201717668971,18.71548010579796,0,-1.1615568902557279e-26,0,0.9351502147086311,0.9357740052898655,0,0.3740600858834485,0.37430960211595915,1,200,50
1,476,186.73106230161247,46.71390524581541,0,74.69242492064426,18.685562098326766,0,-1.189370754190233e-26,0,0.9336553115080624,0.9342781049163082,0,0.37346212460322126,0.3737112419665353,1,200,50
1,477,186.4325596029188,46.63922979219512,0,74.57302384116684,18.65569191687859,0,-1.2177036152587084e-26,0,0.9321627980145939,0.9327845958439024,0,0.3728651192058342,0.37311383833757183,1,200,50
1,478,186.1345340815612,46.56467371248398,0,74.45381363262388,18.62586948499407,0,-1.2465625713028959e-26,0,0.9306726704078061,0.9312934742496796,0,0.3722690681631194,0.3725173896998814,1,200,50
1,479,185.8369849746713,46.490236815837676,0,74.33479398986799,18.596094726335473,0,-1.2759547833116954e-26,0,0.9291849248733566,0.9298047363167535,0,0.37167396994933993,0.37192189452670943,1,200,50
1,480,185.53991152059393,46.415918911715416,0,74.21596460823713,18.56636756468648,0,-1.3058874756951016e-26,0,0.9276995576029696,0.9283183782343083,0,0.37107982304118564,0.3713273512937296,1,200,50
1,481,185.2433129588852,46.34171980987941,0,74.09732518355375,18.536687923951977,0,-1.336367936558141e-26,0,0.926216564794426,0.9268343961975881,0,0.37048662591776876,0.37073375847903955,1,200,50
1,482,184.9471885303102,46.2676393203943,0,73.97887541212386,18.507055728157827,0,-1.36740351797481e-26,0,0.924735942651551,0.9253527864078861,0,0.3698943770606193,0.3701411145631565,1,200,50
1,483,184.65153747684082,46.193677253626674,0,73.86061499073622,18.47747090145065,0,-1.399001636262012e-26,0,0.9232576873842041,0.9238735450725335,0,0.36930307495368114,0.36954941802901303,1,200,50
1,484,184.35635904165355,46.119833420244454,0,73.74254361666146,18.447933368097626,0,-1.431169772253495e-26,0,0.9217817952082678,0.9223966684048891,0,0.3687127180833073,0.36895866736195254,1,200,50
1,485,184.0616524691275,46.04610763121639,0,73.62466098765118,18.41844305248625,0,-1.4639154715737893e-26,0,0.9203082623456375,0.92092215262432775,0,0.3681233049382559,0.368368861049725,1,200,50
1,486,183.76741700484197,45.9724996978115,0,73.50696680193714,18.38899987912413,0,-1.4972463449121444e-26,0,0.9188370850242099,0.91944999395623,0,0.3675348340096857,0.3677799975824826,1,200,50
1,487,183.47365189557442,45.89900943159855,0,73.38946075823031,18.359603772638767,0,-1.5311700682964667e-26,0,0.91736825947787215,0.917980188631971,0,0.3669473037911516,0.3671920754527753,1,200,50
1,488,183.18035638929825,45.82563664444549,0,73.27214255572005,18.330254657777346,0,-1.5656943833672572e-26,0,0.9159017819464913,0.9165127328889098,0,0.3663607127786003,0.3666050931555469,1,200,50
1,489,182.88752973518072,45.7523811485189,0,73.15501189407325,18.300952459406496,0,-1.6008270976515485e-26,0,0.9144376486759036,0.915047622970378,0,0.36577505947036626,0.3660190491881299,1,200,50
1,490,182.5951711835806,45.67924275628349,0,73.03806847343344,18.2716971025121,0,-1.6365760848368426e-26,0,0.912975855917903,0.9135848551256699,0,0.3651903423671672,0.365433942050242,1,200,50
1,491,182.30327998604614,45.6062212805015,0,72.92131199441991,18.24248851219905,0,-1.6729492850450486e-26,0,0.9115163999302307,0.91212442561003,0,0.36460655997209956,0.36484977024398096,1,200,50
1,492,182.01185539531284,45.53331653423219,0,72.80474215812687,18.213326613691056,0,-1.709954705106419e-26,0,0.9100592769765642,0.9106663306846439,0,0.36402371079063434,0.3642665322738211,1,200,50
1,493,181.7208966653013,45.4605283308313,0,72.68835866612255,18.184211332330406,0,-1.7476004188334886e-26,0,0.9086044833265065,0.909210566616626,0,0.3634417933306128,0.3636842266466081,1,200,50
1,494,181.43040305449932,45.387856484797034,0,72.57216122180203,18.155142593916423,0,-1.7858945672950108e-26,0,0.9071520152724966,0.9077571296959407,0,0.36286080610901017,0.36310285187832847,1,200,50
1,495,181.14037383539602,45.31530081412991,0,72.4561495341608,18.1261203256495,0,-1.8248453590898966e-26,0,0.9057018691769801,0.9063060162825982,0,0.362280747670804,0.36252240651298995,1,200,50
1,496,180.85080824882306,45.242861128911706,0,72.34032329953168,18.09714445156215,0,-1.8644610706211494e-26,0,0.9042540412441152,0.9048572225782341,0,0.36170161649765836,0.36194288903124305,1,200,50
1,497,180.5617055536102,45.17053724372625,0,72.2246822214466,18.068214897487916,0,-1.9047500463698048e-26,0,0.9028085277680511,0.903410744874525,0,0.361123411107233,0.36136429794975833,1,200,50
1,498,180.2730650097681,45.0983289734528,0,72.1092260039098,18.0393315893785,0,-1.945720699168868e-26,0,0.9013653250488405,0.901966579469056,0,0.360546130019549,0.36078663178757,1,200,50
1,499,179.98488587848612,45.0262361332655,0,71.99395435139705,18.01049445330355,0,-1.98738151047725e-26,0,0.8999244293924307,0.90052472266531,0,0.35996977175698525,0.360209889066071,1,200,50
1,500,179.69716742213043,44.95425853863286,0,71.87886696885478,17.981703415450482,0,-2.0297410306537045e-26,0,0.8984858371106522,0.8990851707726571,0,0.3593943348442739,0.3596340683090096,1,200,50
1,501,179.40990890424166,44.88239600531723,0,71.76396356169927,17.95295840212424,0,-2.072807879230768e-26,0,0.8970495445212083,0.8976479201063446,0,0.35881981780849637,0.3590591680424848,1,200,50
1,502,179.12310958953313,44.810648349374326,0,71.64924383581584,17.9242593397471,0,-2.1165907451886957e-26,0,0.8956155479476656,0.8962129669874865,0,0.3582462191790792,0.35848518679494196,1,200,50
1,503,178.83676874388857,44.73901538715265,0,71.53470749755797,17.89560615485847,0,-2.1610983872293978e-26,0,0.8941838437194428,0.894780307743053,0,0.35767353748778985,0.3579121230971694,1,200,50
1,504,178.55088563436013,44.667496935292995,0,71.42035425374654,17.866998774114677,0,-2.2063396340503786e-26,0,0.8927544281718006,0.8933499387058599,0,0.3571017712687327,0.3573399754822935,1,200,50
1,505,178.26545952916626,44.59609281072795,0,71.30618381166892,17.83843712428875,0,-2.252323384618674e-26,0,0.8913272976458313,0.8919218562145591,0,0.35653091905834455,0.356768742485775,1,200,50
1,506,177.9804896976897,44.52480283068136,0,71.19219587907818,17.809921132270222,0,-2.299058608444788e-26,0,0.8899024484884486,0.8904960566136272,0,0.3559609793953909,0.35619842264540447,1,200,50
1,507,177.69597541047534,44.45362681266779,0,71.0783901641923,17.781450725064936,0,-2.3465543458566303e-26,0,0.8884798770523767,0.8890725362533558,0,0.3553919508209615,0.3556290145012987,1,200,50
1,508,177.4119159392282,44.382564574492044,0,70.96476637569329,17.7530258297948,0,-2.3948197082734542e-26,0,0.887059579696141,0.8876512914898409,0,0.35482383187846644,0.355060516595896,1,200,50
1,509,177.12831055681133,44.31161593424861,0,70.85132422272633,17.724646373697624,0,-2.443863878479794e-26,0,0.8856415527840567,0.8862323186849721,0,0.35425662111363165,0.3544929274739525,1,200,50
1,510,176.8451585372437,44.24078071032117,0,70.73806341489906,17.69631228412688,0,-2.493696110899403e-26,0,0.8842257926862185,0.8848156142064234,0,0.3536903170744953,0.3539262456825376,1,200,50
1,511,176.5624591556982,44.17005872138206,0,70.6249836622806,17.668023488551498,0,-2.5443257318691882e-26,0,0.8828122957784911,0.8834011744276412,0,0.35312491831140297,0.35336046977103,1,200,50
1,512,176.28021168849952,44.09944978639178,0,70.51208467540084,17.639779914555685,0,-2.595762139913152e-26,0,0.8814010584424976,0.8819889957278356,0,0.3525604233770042,0.35279559829111373,1,200,50
1,513,175.9984154131221,44.02895372459844,0,70.39936616524953,17.611581489838684,0,-2.648014806016326e-26,0,0.8799920770656106,0.8805790744919687,0,0.35199683082624766,0.3522316297967737,1,200,50
1,514,175.717069608188,43.95857035553724,0,70.28682784327553,17.583428142214586,0,-2.7010932738987115e-26,0,0.87858534804094,0.8791714071107448,0,0.35143413921637767,0.3516685628442917,1,200,50
1,515,175.43617355346495,43.88829949903001,0,70.1744694213859,17.555319799612114,0,-2.7550071602892135e-26,0,0.8771808677673247,0.8777659899806003,0,0.3508723471069295,0.3511063959922423,1,200,50
1,516,175.15572652986413,43.81814097518461,0,70.06229061194509,17.52725639007442,0,-2.809766155199581e-26,0,0.8757786326493207,0.8763628195036922,0,0.35031145305972544,0.3505451278014884,1,200,50
1,517,174.87572781943814,43.74809460439448,0,69.95029112777418,17.49923784175888,0,-2.865380022198344e-26,0,0.8743786390971907,0.8749618920878897,0,0.3497514556388709,0.3499847568351776,1,200,50
1,518,174.596176705379,43.678160207338074,0,69.83847068214997,17.47126408293688,0,-2.9218585986847494e-26,0,0.8729808835268951,0.8735632041467615,0,0.3491923534107499,0.3494252816587376,1,200,50
1,519,174.317072472016,43.60833760497836,0,69.72682898880416,17.44333504199361,0,-2.9792117961626995e-26,0,0.87158536236008,0.8721667520995672,0,0.3486341449440208,0.3488667008398722,1,200,50
1,520,174.0384144048137,43.538626618562304,0,69.61536576192256,17.415450647427853,0,-3.0374496005146904e-26,0,0.8701920720240685,0.8707725323712461,0,0.3480768288096128,0.3483090129485571,1,200,50
1,521,173.7602017903697,43.469027069620346,0,69.50408071614424,17.3876108278518,0,-3.0965820722757476e-26,0,0.8688010089518485,0.869380541392407,0,0.3475204035807212,0.347752216557036,1,200,50
1,522,173.48243391641276,43.39953877996589,0,69.39297356656068,17.359815511990803,0,-3.156619346907365e-26,0,0.8674121695820638,0.8679907755993177,0,0.34696486783280345,0.34719631023981606,1,200,50
1,523,173.20511007180062,43.33016157169476,0,69.28204402871498,17.332064628683202,0,-3.217571635071441e-26,0,0.8660255503590031,0.8666032314338952,0,0.34641022014357487,0.34664129257366405,1,200,50
1,524,172.9282295465179,43.26089526718471,0,69.17129181860098,17.3043581068801,0,-3.2794492229042165e-26,0,0.8646411477325896,0.8652179053436941,0,0.3458564590930049,0.346087162137602,1,200,50
1,525,172.65179163167414,43.1917396890949,0,69.06071665266248,17.27669587564516,0,-3.342262472290214e-26,0,0.8632589581583707,0.8638347937818981,0,0.3453035832633124,0.3455339175129032,1,200,50
1,526,172.37579562201722,43.12269466099488,0,68.95031824879875,17.24907786440613,0,-3.406021821136175e-26,0,0.8618789781100861,0.8624538932198976,0,0.34475159124399374,0.3449815572881226,1,200,50
1,527,172.10024083285788,43.05376001159979,0,68.84009633313475,17.221504004648352,0,-3.4707377836449877e-26,0,0.8605012041642894,0.8610752002319958,0,0.34420048166567374,0.34443008009296705,1,200,50
1,528,171.8251265376819,42.98493555915836,0,68.73005061506414,17.193974223671997,0,-3.5364209505896406e-26,0,0.8591256326884096,0.8596987111831672,0,0.3436502530753207,0.34387948447343997,1,200,50
1,529,171.5504520323026,42.91622112750646,0,68.62018081291224,17.16648845101142,0,-3.603081989587151e-26,0,0.857752260161513,0.8583244225501292,0,0.3431009040645612,0.34332976902022844,1,200,50
1,530,171.2762166136555,42.847616540760754,0,68.51048664545326,17.13904661631328,0,-3.6707316453725014e-26,0,0.8563810830682774,0.856952330815215,0,0.34255243322726625,0.3427809323262656,1,200,50
1,531,171.00241957979654,42.77912162331818,0,68.40096783190958,17.111648649336345,0,-3.739380740072582e-26,0,0.8550120978989827,0.8555824324663637,0,0.34200483915954794,0.3422329729867269,1,200,50
1,532,170.72906022990006,42.710736199855454,0,68.29162409195095,17.084294479951296,0,-3.8090401734801215e-26,0,0.8536453011495003,0.8542147239971091,0,0.34145812045975477,0.3416858895990259,1,200,50
1,533,170.45613786425682,42.6424600953286,0,68.18245514569367,17.056984038140538,0,-3.8797209233276326e-26,0,0.8522806893212841,0.852849201906572,0,0.34091227572846833,0.34113968076281076,1,200,50
1,534,170.18365178427206,42.57429313497244,0,68.07346071369986,17.029717253997998,0,-3.95143404556134e-26,0,0.8509182589213603,0.8514858626994488,0,0.3403673035684993,0.34059434507995995,1,200,50
1,535,169.91160129246364,42.506235144300135,0,67.96464051697663,17.00249405772893,0,-4.024190674615128e-26,0,0.8495580064623183,0.8501247028860027,0,0.33982320258488313,0.3400498811545786,1,200,50
1,536,169.63998569245993,42.43828594910265,0,67.85599427697537,16.97531437964972,0,-4.09800202368447e-26,0,0.8481999284622996,0.848765718982053,0,0.3392799713848768,0.3395062875929944,1,200,50
1,537,169.36880428899792,42.37044537544833,0,67.74752171559085,16.948178150187697,0,-4.17287938500037e-26,0,0.8468440214449896,0.8474089075089666,0,0.33873760857795426,0.33896356300375396,1,200,50
1,538,169.09805638792133,42.30271324968232,0,67.63922255516059,16.92108529988092,0,-4.248834130103298e-26,0,0.8454902819396066,0.8460542649936464,0,0.3381961127758029,0.33842170599761845,1,200,50
1,539,168.82774129617852,42.23508939842619,0,67.53109651846394,16.894035759378,0,-4.32587771011713e-26,0,0.8441387064808926,0.8447017879685238,0,0.3376554825923197,0.33788071518755997,1,200,50
1,540,168.55785832182067,42.16757364857733,0,67.42314332872135,16.867029459437894,0,-4.404021656023082e-26,0,0.8427892916091033,0.8433514729715467,0,0.33711571664360673,0.33734058918875787,1,200,50
1,541,168.28840677399975,42.10016582730855,0,67.31536270959366,16.840066330929723,0,-4.48327757893365e-26,0,0.8414420338699987,0.842003316546171,0,0.3365768135479683,0.33680132661859447,1,200,50
1,542,168.01938596296657,42.032865762067544,0,67.20775438518115,16.813146304832546,0,-4.5636571703665484e-26,0,0.8400969298148329,0.8406573152413509,0,0.33603877192590575,0.3362629260966509,1,200,50
1,543,167.7507952000688,41.965673280576404,0,67.10031808002293,16.786269312235206,0,-4.645172202518643e-26,0,0.8387539760003441,0.8393134656115281,0,0.3355015904001146,0.3357253862447041,1,200,50
1,544,167.48263379774912,41.89858821083116,0,66.99305351909607,16.7594352843361,0,-4.7278345285398935e-26,0,0.8374131689887456,0.8379717642166231,0,0.33496526759548034,0.335188705686722,1,200,50
1,545,167.21490106954315,41.83161038110125,0,66.88596042781481,16.732644152443,0,-4.8116560828072876e-26,0,0.8360745053477158,0.836632207622025,0,0.33442980213907403,0.33465288304886004,1,200,50
1,546,166.94759633007752,41.76473961992906,0,66.77903853202983,16.70589584797285,0,-4.896648881198779e-26,0,0.8347379816503876,0.8352947923985812,0,0.33389519266014916,0.33411791695945703,1,200,50
1,547,166.68071889506797,41.69797575612943,0,66.67228755802742,16.679190302451584,0,-4.9828250213672277e-26,0,0.8334035944753398,0.8339595151225886,0,0.3333614377901371,0.3335838060490317,1,200,50
1,548,166.41426808131732,41.63131861878915,0,66.56570723252874,16.652527447513904,0,-5.070196683014333e-26,0,0.8320713404065866,0.8326263723757831,0,0.3328285361626437,0.3330505489502781,1,200,50
1,549,166.14824320671357,41.5647680372665,0,66.45929728268896,16.625907214903116,0,-5.158776128164573e-26,0,0.8307412160335679,0.83129536074533,0,0.33229648641344484,0.3325181442980623,1,200,50
1,550,165.88264359022796,41.49832384119071,0,66.35305743609662,16.599329536470904,0,-5.248575701439145e-26,0,0.8294132179511398,0.8299664768238142,0,0.3317652871804831,0.3319865907294181,1,200,50
1,551,165.6174685519129,41.431985860461545,0,66.24698742077267,16.57279434417716,0,-5.339607830329895e-26,0,0.8280873427595645,0.8286397172092309,0,0.33123493710386337,0.3314558868835432,1,200,50
1,552,165.35271741290012,41.36575392524873,0,66.14108696516982,16.546301570089778,0,-5.431885025473268e-26,0,0.8267635870645006,0.8273150785049747,0,0.3307054348258491,0.33092603140179555,1,200,50
1,553,165.08838949539876,41.299627865991546,0,66.03535579817171,16.51985114638445,0,-5.525419880924229e-26,0,0.8254419474769938,0.8259925573198309,0,0.3301767789908585,0.330397022927689,1,200,50
1,554,164.8244841226932,41.23360751339826,0,65.92979364909216,16.49344300534448,0,-5.620225074430215e-26,0,0.8241224206134661,0.8246721502679653,0,0.3296489682454608,0.32986886010688965,1,200,50
1,555,164.5610006191414,41.16769269844571,0,65.8244002476743,16.467077079360593,0,-5.716313367705064e-26,0,0.822805003095707,0.8233538539689143,0,0.32912200123837154,0.32934154158721185,1,200,50
1,556,164.2979383101727,41.10188325237877,0,65.71917532408992,16.44075330093072,0,-5.813697606702958e-26,0,0.8214896915508635,0.8220376650475754,0,0.3285958766204496,0.3288150660186144,1,200,50
1,557,164.03529652228596,41.03617900670986,0,65.61411860893854,16.414471602659827,0,-5.912390721892354e-26,0,0.8201764826114298,0.8207235801341972,0,0.3280705930446927,0.32828943205319655,1,200,50
1,558,163.77307458400034,40.97057979345654,0,65.50922983362776,16.388231917355043,0,-6.012405728529931e-26,0,0.8188653729200017,0.8194115958691307,0,0.3275461491681388,0.32776463834710085,1,200,50
1,559,163.51127184664492,40.9050854503366,0,65.40450873868646,16.362034180106185,0,-6.113755726934508e-26,0,0.8175563592332246,0.818101709006732,0,0.3270225436934323,0.3272406836021237,1,200,50
1,560,163.2498876194564,40.839695804549756,0,65.2999550478118,16.335878321790684,0,-6.216453902761009e-26,0,0.8162494380972819,0.8167939160909952,0,0.32649977523905904,0.3267175664358137,1,200,50
1,561,162.98892123339837,40.77441068872532,0,65.19556849338923,16.309764275460275,0,-6.320513527274381e-26,0,0.8149446061669918,0.8154882137745063,0,0.32597784246694617,0.3261952855092055,1,200,50
1,562,162.72837202050147,40.70922993575952,0,65.09134880823096,16.283691974273463,0,-6.425947957623535e-26,0,0.8136418601025074,0.8141845987151903,0,0.3254567440411548,0.32567383948546924,1,200,50
1,563,162.46823931386137,40.644153378815005,0,64.98729572557525,16.25766135149533,0,-6.532770637115291e-26,0,0.8123411965693069,0.8128830675763001,0,0.3249364786278763,0.32515322702990657,1,200,50
1,564,162.20852244763694,40.57918085132044,0,64.88340897908563,16.231672340497347,0,-6.640995095488303e-26,0,0.8110426122381846,0.8115836170264088,0,0.32441704489542816,0.32463344680994694,1,200,50
1,565,161.94922075704844,40.51431218696999,0,64.77968830285019,16.205724874757202,0,-6.750634949187007e-26,0,0.8097461037852421,0.8102862437393997,0,0.32389844151425096,0.32411449749514404,1,200,50
1,566,161.69033357837571,40.44954721972288,0,64.67613343138085,16.179818887858602,0,-6.861703901635553e-26,0,0.8084516678918786,0.8089909443944576,0,0.3233806671569042,0.32359637775717204,1,200,50
1,567,161.43186024895624,40.38488578380296,0,64.57274409961259,16.153954313491095,0,-6.974215743511747e-26,0,0.8071593012447812,0.8076977156760592,0,0.32286372049806294,0.3230790862698219,1,200,50
1,568,161.17380010718338,40.32032771369817,0,64.46952004290274,16.12813108544989,0,-7.08818435302098e-26,0,0.8058690005359169,0.8064065542739633,0,0.3223476002145137,0.3225626217089978,1,200,50
1,569,160.9161524925045,40.25587284416016,0,64.3664609970302,16.10234913763566,0,-7.203623696170175e-26,0,0.8045807624625225,0.8051174568832031,0,0.32183230498515103,0.3220469827527132,1,200,50
1,570,160.65891674541908,40.19152101020378,0,64.26356669819478,16.076608404054358,0,-7.320547827041722e-26,0,0.8032945837270954,0.8038304202040756,0,0.32131783349097387,0.32153216808108714,1,200,50
1,571,160.40209220747687,40.12727204710662,0,64.16083688301634,16.050908818817046,0,-7.438970888067407e-26,0,0.8020104610373844,0.8025454409421324,0,0.32080418441508174,0.3210181763763409,1,200,50
1,572,160.1456782212762,40.06312579040858,0,64.0582712885342,16.025250316139704,0,-7.558907110302365e-26,0,0.8007283911063809,0.8012625158081715,0,0.320291356442671,0.3205050063227941,1,200,50
1,573,159.8896741304619,39.99908207591136,0,63.95586965220625,15.99963283034303,0,-7.680370813699001e-26,0,0.7994483706523096,0.7999816415182273,0,0.31977934826103127,0.3199926566068606,1,200,50
1,574,159.6340792797236,39.93514073967804,0,63.853631711908356,15.974056295852282,0,-7.803376407380941e-26,0,0.7981703963986181,0.7987028147935608,0,0.31926815855954177,0.31948112591704564,1,200,50
1,575,159.37889301479387,39.8713016180326,0,63.75155720593348,15.94852064719707,0,-7.92793838991696e-26,0,0.7968944650739693,0.7974260323606519,0,0.3187577860296674,0.3189704129439414,1,200,50
1,576,159.12411468244628,39.80756454755944,0,63.649645872991066,15.923025819011183,0,-8.054071349594926e-26,0,0.7956205734122314,0.7961512909511888,0,0.31824822936495534,0.31846051638022366,1,200,50
1,577,158.8697436304937,39.74392936510296,0,63.54789745220621,15.897571746032405,0,-8.18178996469573e-26,0,0.7943487181524685,0.7948785873020592,0,0.317739487261031,0.3179514349206481,1,200,50
1,578,158.6157792077863,39.68039590776707,0,63.44631168311897,15.872158363102322,0,-8.311109003767235e-26,0,0.7930788960389314,0.7936079181553414,0,0.31723155841559486,0.31744316726204647,1,200,50
1,579,158.36222076420987,39.61696401291473,0,63.344888305683625,15.846785605166142,0,-8.442043325898199e-26,0,0.7918111038210494,0.7923392802582946,0,0.3167244415284181,0.31693571210332283,1,200,50
1,580,158.10906765068376,39.55363351816748,0,63.24362706026791,15.821453407272514,0,-8.574607880992225e-26,0,0.7905453382534188,0.7910726703633496,0,0.3162181353013396,0.3164290681454503,1,200,50
1,581,157.85631921915927,39.49040426140501,0,63.142527687652304,15.796161704573338,0,-8.70881771004169e-26,0,0.7892815960957964,0.7898080852281002,0,0.31571263843826153,0.3159232340914668,1,200,50
1,582,157.60397482261766,39.42727608076467,0,63.041589929029264,15.770910432323577,0,-8.84468794540169e-26,0,0.7880198741130883,0.7885455216152935,0,0.3152079496451463,0.3154182086464715,1,200,50
1,583,157.35203381506827,39.364248814641,0,62.94081352600253,15.745699525881083,0,-8.98223381106397e-26,0,0.7867601690753413,0.78728497629282,0,0.31470406763001263,0.31491399051762164,1,200,50
1,584,157.1004955515468,39.301322301685296,0,62.84019822058633,15.720528920706403,0,-9.121470622930865e-26,0,0.785502477757734,0.786026446033706,0,0.31420099110293165,0.31441057841412806,1,200,50
1,585,156.84935938811333,39.23849638080514,0,62.739743755204685,15.695398552362597,0,-9.262413789089237e-26,0,0.7842467969405666,0.7847699276161028,0,0.3136987187760234,0.31390797104725193,1,200,50
1,586,156.59862468185065,39.17577089116392,0,62.63944987269065,15.670308356515052,0,-9.405078810084415e-26,0,0.7829931234092533,0.7835154178232784,0,0.3131972493634532,0.31340616713030106,1,200,50
1,587,156.34829079086217,39.11314567218038,0,62.539316316285586,15.645258268931304,0,-9.549481279194128e-26,0,0.7817414539543108,0.7822629134436077,0,0.31269658158142793,0.31290516537862606,1,200,50
